1.008168e+8, 8.867047e-10
1.061045e+8, 7.955291e-10
1.111122e+8, 7.207719e-10
1.185063e+8, 6.485225e-10
1.256521e+8, 5.815035e-10
1.333559e+8, 5.242110e-10
1.417555e+8, 4.737743e-10
1.543625e+8, 4.256256e-10
1.662818e+8, 3.851150e-10
1.804589e+8, 3.486408e-10
1.987798e+8, 3.126819e-10
2.210335e+8, 2.830110e-10
2.478591e+8, 2.612483e-10
2.926499e+8, 2.397985e-10
3.446794e+8, 2.237872e-10
4.059590e+8, 2.149239e-10
4.781333e+8, 2.104546e-10
5.631393e+8, 2.108803e-10
6.632583e+8, 2.143168e-10
7.811772e+8, 2.207334e-10
9.200605e+8, 2.305805e-10
1.083636e+9, 2.449899e-10
1.276292e+9, 2.626243e-10
1.503201e+9, 2.819835e-10
1.770451e+9, 3.041187e-10
2.085214e+9, 3.293195e-10
2.455939e+9, 3.589219e-10
2.876070e+9, 3.912338e-10
3.356530e+9, 4.355787e-10
3.985072e+9, 4.783620e-10
4.587369e+9, 5.296766e-10
5.423075e+9, 5.776390e-10
6.170419e+9, 6.335550e-10
7.235918e+9, 7.074113e-10
8.492458e+9, 7.751657e-10
9.651499e+9, 8.520642e-10
1.097124e+10, 9.459610e-10
1.280403e+10, 1.044098e-9
1.500583e+10, 1.161648e-9
1.718695e+10, 1.273025e-9
1.966897e+10, 1.416491e-9
2.274042e+10, 1.550433e-9
2.583069e+10, 1.717612e-9
2.937659e+10, 1.893084e-9
3.736900e+10, 2.304946e-9
4.220234e+10, 2.539217e-9
4.812182e+10, 2.800374e-9
5.501583e+10, 3.111809e-9
6.289748e+10, 3.458734e-9
7.171974e+10, 3.822173e-9
8.099605e+10, 4.227270e-9
9.105156e+10, 4.685152e-9
9.610832e+10, 5.109478e-9
